12336098,03/11/2019,03/11/2019,OBJETADA,12/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12336103,03/11/2019,03/11/2019,OBJETADA,03/11/2019,Sin Motivo de Objeci¢n,
12336108,03/11/2019,03/11/2019,OBJETADA,03/11/2019,Sin Motivo de Objeci¢n,.
12336111,03/11/2019,03/11/2019,OBJETADA,03/11/2019,Sin Motivo de Objeci¢n,
12336145,03/11/2019,03/11/2019,OBJETADA,19/11/2019,Domicilio No Corresponde,
12336163,03/11/2019,03/11/2019,OBJETADA,10/11/2019,Domicilio No Corresponde,
12336507,04/11/2019,04/11/2019,OBJETADA,11/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12337319,04/11/2019,04/11/2019,OBJETADA,19/11/2019,Cliente No Desea el Servicio,
12337735,04/11/2019,04/11/2019,OBJETADA,09/11/2019,Distancia y/o Atenuaci¢n Fuera del Limite,
12337806,04/11/2019,04/11/2019,DOMICILIO SIN FACILIDADES,04/11/2019,DOMICILIO SIN FACILIDADES,
12338003,04/11/2019,04/11/2019,OBJETADA,12/11/2019,Domicilio No Corresponde,
12338508,05/11/2019,05/11/2019,OBJETADA,05/11/2019,Sin Motivo de Objeci¢n,
12338760,05/11/2019,05/11/2019,OBJETADA,16/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12339462,05/11/2019,05/11/2019,OBJETADA,12/11/2019,Cliente No Desea el Servicio,
12340610,05/11/2019,05/11/2019,OBJETADA,12/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12340832,06/11/2019,06/11/2019,OBJETADA,15/11/2019,Cliente No Desea el Servicio,
12340876,06/11/2019,06/11/2019,OBJETADA,15/11/2019,Cliente No Desea el Servicio,
12340883,06/11/2019,06/11/2019,OBJETADA,12/11/2019,Cliente No Desea el Servicio,
12340911,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12341150,06/11/2019,06/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12341192,06/11/2019,06/11/2019,OBJETADA,11/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12341194,06/11/2019,06/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12341485,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12341533,06/11/2019,06/11/2019,OBJETADA,06/11/2019,Sin Motivo de Objeci¢n,
12341635,06/11/2019,06/11/2019,OBJETADA,19/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12341817,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12341889,06/11/2019,06/11/2019,OBJETADA,28/11/2019,Domicilio No Corresponde,
12342049,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Domicilio No Corresponde,
12342151,06/11/2019,06/11/2019,OBJETADA,14/11/2019,Domicilio No Corresponde,
12342261,06/11/2019,06/11/2019,OBJETADA,04/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12342347,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12342718,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Cliente No Desea el Servicio,
12342885,06/11/2019,06/11/2019,OBJETADA,13/11/2019,Domicilio No Corresponde,
12343456,07/11/2019,07/11/2019,DOMICILIO SIN FACILIDADES,07/11/2019,DOMICILIO SIN FACILIDADES,
12343485,07/11/2019,07/11/2019,OBJETADA,04/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12343786,07/11/2019,07/11/2019,OBJETADA,07/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12343958,07/11/2019,07/11/2019,OBJETADA,16/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12344022,07/11/2019,07/11/2019,OBJETADA,15/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12344201,07/11/2019,07/11/2019,OBJETADA,27/11/2019,Domicilio No Corresponde,
12344209,07/11/2019,07/11/2019,OBJETADA,27/11/2019,Domicilio No Corresponde,
12344234,07/11/2019,07/11/2019,OBJETADA,22/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12344280,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12344284,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344411,07/11/2019,07/11/2019,OBJETADA,13/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344476,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344487,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344536,07/11/2019,07/11/2019,OBJETADA,19/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12344551,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12344552,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12344584,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344768,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Domicilio No Corresponde,
12344775,07/11/2019,07/11/2019,OBJETADA,04/12/2019,Domicilio No Corresponde,
12344789,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344797,07/11/2019,07/11/2019,OBJETADA,15/11/2019,Cliente No Desea el Servicio,
12344829,07/11/2019,07/11/2019,OBJETADA,15/11/2019,Cliente No Desea el Servicio,
12344849,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344884,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12344902,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12344956,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12344981,07/11/2019,07/11/2019,OBJETADA,04/12/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12344988,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12344989,07/11/2019,07/11/2019,OBJETADA,13/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12345000,07/11/2019,07/11/2019,OBJETADA,27/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12345034,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Domicilio No Corresponde,
12345052,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12345076,07/11/2019,07/11/2019,OBJETADA,25/11/2019,Cliente No Desea el Servicio,
12345102,07/11/2019,07/11/2019,OBJETADA,16/11/2019,Cliente No Desea el Servicio,
12345107,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12345113,07/11/2019,07/11/2019,OBJETADA,16/11/2019,Cliente No Desea el Servicio,
12345136,07/11/2019,07/11/2019,OBJETADA,16/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12345161,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12345179,07/11/2019,07/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12345181,07/11/2019,07/11/2019,OBJETADA,14/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12345208,08/11/2019,08/11/2019,OBJETADA,22/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12345325,08/11/2019,08/11/2019,OBJETADA,08/11/2019,Sin Motivo de Objeci¢n,
12345690,08/11/2019,08/11/2019,OBJETADA,14/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12345704,08/11/2019,08/11/2019,OBJETADA,13/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12346158,08/11/2019,08/11/2019,DOMICILIO SIN FACILIDADES,08/11/2019,DOMICILIO SIN FACILIDADES,
12346377,08/11/2019,08/11/2019,OBJETADA,23/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12346414,08/11/2019,08/11/2019,OBJETADA,25/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12346441,08/11/2019,08/11/2019,OBJETADA,19/11/2019,Domicilio No Corresponde,
12346494,08/11/2019,08/11/2019,OBJETADA,19/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12346498,08/11/2019,08/11/2019,OBJETADA,18/11/2019,Domicilio No Corresponde,
12347035,08/11/2019,08/11/2019,OBJETADA,18/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12347621,08/11/2019,08/11/2019,OBJETADA,25/11/2019,Domicilio No Corresponde,
12347713,09/11/2019,09/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12347803,09/11/2019,09/11/2019,OBJETADA,12/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12347807,09/11/2019,09/11/2019,OBJETADA,16/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12347813,09/11/2019,09/11/2019,OBJETADA,15/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12347840,09/11/2019,09/11/2019,OBJETADA,21/11/2019,Domicilio No Corresponde,
12347845,09/11/2019,09/11/2019,OBJETADA,17/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12347850,09/11/2019,09/11/2019,OBJETADA,23/11/2019,Domicilio No Corresponde,
12347946,09/11/2019,09/11/2019,OBJETADA,16/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12348006,09/11/2019,09/11/2019,OBJETADA,04/12/2019,Se ha Excedido el Limite de Reagendaci¢n,
12348017,09/11/2019,09/11/2019,OBJETADA,09/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12348021,09/11/2019,09/11/2019,OBJETADA,29/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12348271,10/11/2019,10/11/2019,OBJETADA,04/12/2019,Domicilio No Corresponde,
12348283,10/11/2019,10/11/2019,OBJETADA,10/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12348302,10/11/2019,10/11/2019,OBJETADA,27/11/2019,Cliente No Desea el Servicio,
12348315,10/11/2019,10/11/2019,OBJETADA,24/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12348348,10/11/2019,10/11/2019,OBJETADA,21/11/2019,Domicilio No Corresponde,
12348354,10/11/2019,10/11/2019,OBJETADA,19/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12348358,10/11/2019,10/11/2019,OBJETADA,19/11/2019,Domicilio No Corresponde,
12348836,11/11/2019,11/11/2019,OBJETADA,27/11/2019,Domicilio No Corresponde,
12349104,11/11/2019,11/11/2019,OBJETADA,22/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12349549,11/11/2019,11/11/2019,OBJETADA,19/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12349652,11/11/2019,11/11/2019,OBJETADA,14/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12349718,11/11/2019,11/11/2019,OBJETADA,19/11/2019,Domicilio No Corresponde,
12349745,11/11/2019,11/11/2019,OBJETADA,19/11/2019,Cliente No Desea el Servicio,
12349769,11/11/2019,11/11/2019,OBJETADA,19/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12349817,11/11/2019,11/11/2019,OBJETADA,21/11/2019,Cliente No Desea el Servicio,
12349870,11/11/2019,11/11/2019,OBJETADA,19/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12349994,11/11/2019,11/11/2019,OBJETADA,11/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12349995,11/11/2019,11/11/2019,OBJETADA,19/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12350025,11/11/2019,11/11/2019,OBJETADA,19/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12350281,11/11/2019,11/11/2019,OBJETADA,11/11/2019,Sin Motivo de Objeci¢n,
12350939,11/11/2019,11/11/2019,OBJETADA,23/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12352169,12/11/2019,12/11/2019,OBJETADA,16/11/2019,Cliente No Desea el Servicio,
12352251,12/11/2019,12/11/2019,OBJETADA,20/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12352765,12/11/2019,12/11/2019,OBJETADA,19/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12352790,12/11/2019,12/11/2019,OBJETADA,23/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12352814,12/11/2019,12/11/2019,OBJETADA,19/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12352848,12/11/2019,12/11/2019,OBJETADA,12/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12353505,12/11/2019,12/11/2019,OBJETADA,21/11/2019,Ductos Tapado o sin Ductos,
12353578,12/11/2019,12/11/2019,OBJETADA,12/11/2019,Cliente No Desea el Servicio,
12353583,12/11/2019,12/11/2019,OBJETADA,17/11/2019,Cliente No Desea el Servicio,
12354007,13/11/2019,13/11/2019,OBJETADA,28/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12354139,13/11/2019,13/11/2019,OBJETADA,21/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12354497,13/11/2019,13/11/2019,OBJETADA,22/11/2019,Cliente No Desea el Servicio,
12354690,13/11/2019,13/11/2019,OBJETADA,15/11/2019,Cliente No Desea el Servicio,
12354913,13/11/2019,13/11/2019,OBJETADA,21/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12354962,13/11/2019,13/11/2019,OBJETADA,19/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12356277,14/11/2019,14/11/2019,OBJETADA,14/11/2019,Cliente No Desea el Servicio,
12356296,14/11/2019,14/11/2019,OBJETADA,28/11/2019,Domicilio No Corresponde,
12356555,14/11/2019,14/11/2019,OBJETADA,22/11/2019,Distancia y/o Atenuaci¢n Fuera del Limite,
12357137,14/11/2019,14/11/2019,OBJETADA,22/11/2019,Ductos Tapado o sin Ductos,
12357720,14/11/2019,14/11/2019,OBJETADA,20/11/2019,Domicilio No Corresponde,
12357818,14/11/2019,14/11/2019,OBJETADA,23/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12357902,14/11/2019,14/11/2019,OBJETADA,14/11/2019,Sin Motivo de Objeci¢n,
12358132,15/11/2019,15/11/2019,OBJETADA,23/11/2019,Distancia y/o Atenuaci¢n Fuera del Limite,
12359384,15/11/2019,15/11/2019,OBJETADA,23/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12359990,15/11/2019,15/11/2019,OBJETADA,23/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12360027,15/11/2019,15/11/2019,OBJETADA,23/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12360042,15/11/2019,15/11/2019,OBJETADA,04/12/2019,Cliente No Desea el Servicio,
12360234,16/11/2019,16/11/2019,OBJETADA,22/11/2019,Cliente No Desea el Servicio,
12360243,16/11/2019,16/11/2019,OBJETADA,24/11/2019,Domicilio No Corresponde,
12360273,16/11/2019,16/11/2019,OBJETADA,24/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12360299,16/11/2019,16/11/2019,OBJETADA,24/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12360341,16/11/2019,16/11/2019,OBJETADA,29/11/2019,Se ha Excedido el Limite de Reagendaci¢n,
12360454,17/11/2019,17/11/2019,OBJETADA,25/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12360478,17/11/2019,17/11/2019,OBJETADA,17/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12360498,17/11/2019,17/11/2019,OBJETADA,26/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12360595,18/11/2019,18/11/2019,OBJETADA,27/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12360628,18/11/2019,18/11/2019,OBJETADA,25/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12360661,18/11/2019,18/11/2019,OBJETADA,30/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12360685,18/11/2019,18/11/2019,OBJETADA,27/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12360693,18/11/2019,18/11/2019,OBJETADA,25/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12360701,18/11/2019,18/11/2019,OBJETADA,05/12/2019,Cliente No Desea el Servicio,
12360711,18/11/2019,18/11/2019,OBJETADA,29/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12360750,18/11/2019,18/11/2019,OBJETADA,18/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12360757,18/11/2019,18/11/2019,DOMICILIO SIN FACILIDADES,18/11/2019,DOMICILIO SIN FACILIDADES,
12360816,19/11/2019,19/11/2019,OBJETADA,19/11/2019,Sin Motivo de Objeci¢n,
12360935,19/11/2019,19/11/2019,OBJETADA,19/11/2019,Sin Motivo de Objeci¢n,
12362153,19/11/2019,19/11/2019,OBJETADA,30/11/2019,Cliente No Desea el Servicio,
12362226,19/11/2019,19/11/2019,OBJETADA,04/12/2019,Cliente No Desea el Servicio,
12362241,19/11/2019,19/11/2019,OBJETADA,27/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12362259,19/11/2019,19/11/2019,OBJETADA,25/11/2019,Cliente No Desea el Servicio,
12362309,19/11/2019,19/11/2019,OBJETADA,26/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12362415,19/11/2019,19/11/2019,OBJETADA,19/11/2019,Sin Motivo de Objeci¢n,
12362521,19/11/2019,19/11/2019,OBJETADA,19/11/2019,Sin Motivo de Objeci¢n,
12362523,19/11/2019,19/11/2019,OBJETADA,28/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12362610,19/11/2019,19/11/2019,OBJETADA,26/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12362649,19/11/2019,19/11/2019,OBJETADA,27/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12362706,19/11/2019,19/11/2019,OBJETADA,22/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12363271,20/11/2019,20/11/2019,OBJETADA,22/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12364144,20/11/2019,20/11/2019,OBJETADA,27/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12364375,20/11/2019,20/11/2019,OBJETADA,27/11/2019,Domicilio No Corresponde,
12364710,20/11/2019,20/11/2019,OBJETADA,29/11/2019,Domicilio No Corresponde,
12365219,20/11/2019,20/11/2019,OBJETADA,10/12/2019,Domicilio No Corresponde,
12366376,21/11/2019,21/11/2019,OBJETADA,28/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12366531,21/11/2019,21/11/2019,OBJETADA,28/11/2019,Domicilio No Corresponde,
12366552,21/11/2019,21/11/2019,DOMICILIO SIN FACILIDADES,21/11/2019,DOMICILIO SIN FACILIDADES,
12366587,21/11/2019,21/11/2019,OBJETADA,28/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12366663,21/11/2019,21/11/2019,OBJETADA,21/11/2019,Sin Motivo de Objeci¢n,
12366686,21/11/2019,21/11/2019,OBJETADA,23/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12366689,21/11/2019,21/11/2019,OBJETADA,29/11/2019,Cliente No Desea el Servicio,
12366754,21/11/2019,21/11/2019,OBJETADA,28/11/2019,Domicilio No Corresponde,
12366795,21/11/2019,21/11/2019,OBJETADA,27/11/2019,Domicilio No Corresponde,
12367222,21/11/2019,21/11/2019,OBJETADA,29/11/2019,Cliente No Desea el Servicio,
12367410,21/11/2019,21/11/2019,OBJETADA,28/11/2019,Domicilio No Corresponde,
12368128,22/11/2019,22/11/2019,OBJETADA,30/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12368154,22/11/2019,22/11/2019,OBJETADA,29/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12368823,22/11/2019,22/11/2019,OBJETADA,28/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12368844,22/11/2019,22/11/2019,OBJETADA,02/12/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12368945,22/11/2019,22/11/2019,OBJETADA,29/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12369059,22/11/2019,22/11/2019,OBJETADA,29/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12369084,22/11/2019,22/11/2019,OBJETADA,03/12/2019,Cliente No Desea el Servicio,
12369126,22/11/2019,22/11/2019,OBJETADA,05/12/2019,Cliente No Desea el Servicio,
12369167,22/11/2019,22/11/2019,OBJETADA,01/12/2019,Cliente No Desea el Servicio,
12369179,22/11/2019,22/11/2019,OBJETADA,29/11/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12369334,22/11/2019,22/11/2019,OBJETADA,22/11/2019,Domicilio No Corresponde,
12369674,22/11/2019,22/11/2019,OBJETADA,22/11/2019,Sin Motivo de Objeci¢n,
12369685,22/11/2019,22/11/2019,OBJETADA,22/11/2019,Sin Motivo de Objeci¢n,
12369809,22/11/2019,22/11/2019,OBJETADA,05/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12369989,23/11/2019,23/11/2019,OBJETADA,23/11/2019,Sin Motivo de Objeci¢n,
12369998,23/11/2019,23/11/2019,OBJETADA,23/11/2019,Sin Motivo de Objeci¢n,
12370002,23/11/2019,23/11/2019,OBJETADA,23/11/2019,Sin Motivo de Objeci¢n,
12370025,23/11/2019,23/11/2019,OBJETADA,30/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12370031,23/11/2019,23/11/2019,OBJETADA,30/11/2019,Domicilio No Corresponde,
12370060,23/11/2019,23/11/2019,OBJETADA,03/12/2019,Domicilio No Corresponde,
12370063,23/11/2019,23/11/2019,OBJETADA,29/11/2019,BAJANTE CON DISTANCIA MAYOR A LA PERMITIDA,
12370066,23/11/2019,23/11/2019,OBJETADA,30/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12370067,23/11/2019,23/11/2019,OBJETADA,02/12/2019,Cliente No Desea el Servicio,
12370080,23/11/2019,23/11/2019,OBJETADA,05/12/2019,Se ha Excedido el Limite de Reagendaci¢n,
12370089,23/11/2019,23/11/2019,OBJETADA,30/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12370112,24/11/2019,24/11/2019,OBJETADA,02/12/2019,Domicilio No Corresponde,
12370115,24/11/2019,24/11/2019,OBJETADA,30/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12370122,24/11/2019,24/11/2019,OBJETADA,02/12/2019,Domicilio No Corresponde,
12370241,24/11/2019,24/11/2019,OBJETADA,04/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12370245,24/11/2019,24/11/2019,OBJETADA,01/12/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12370285,25/11/2019,25/11/2019,OBJETADA,29/11/2019,Domicilio No Corresponde,
12370568,25/11/2019,25/11/2019,OBJETADA,02/12/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12370723,25/11/2019,25/11/2019,OBJETADA,02/12/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12370781,25/11/2019,25/11/2019,OBJETADA,02/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12371241,25/11/2019,25/11/2019,OBJETADA,02/12/2019,Par Asignado Da¤ado Requiere Cambio de Terminal,
12371304,25/11/2019,25/11/2019,OBJETADA,25/11/2019,Sin Motivo de Objeci¢n,
12371788,25/11/2019,25/11/2019,OBJETADA,02/12/2019,Cliente No Desea el Servicio,
12372288,25/11/2019,25/11/2019,OBJETADA,02/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12372323,25/11/2019,25/11/2019,OBJETADA,27/11/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12373879,26/11/2019,26/11/2019,OBJETADA,03/12/2019,Puerto de Equipo de Acceso Da¤ado Sin Posibilidad de Reasignaci¢n,
12374591,27/11/2019,27/11/2019,OBJETADA,13/12/2019,Se ha Excedido el Limite de Reagendaci¢n,
12374999,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,DOMICILIO SIN FACILIDADES,
12375050,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,DOMICILIO SIN FACILIDADES,
12375065,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,DOMICILIO SIN FACILIDADES,
12375116,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,DOMICILIO SIN FACILIDADES,
12375222,27/11/2019,27/11/2019,OBJETADA,27/11/2019,Bucle de Fibra Optica Da¤ado Sin Posibilidad de Reasignaci¢n,
12375503,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,Domicilio Sin Facilidades,
12375513,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,Domicilio Sin Facilidades,
12375540,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,DOMICILIO SIN FACILIDADES,
12375563,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,Domicilio Sin Facilidades,
12375601,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,Domicilio Sin Facilidades,
12375919,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,Domicilio Sin Facilidades,
12375991,27/11/2019,27/11/2019,DOMICILIO SIN FACILIDADES,27/11/2019,Domicilio Sin Facilidades,
